bib,position,gender,run_category,shoe_brand,confidence
1679,1448,FEMININO,42K,Adidas,0.96
1540,1458,FEMININO,42K,Adidas,0.99
2406,1465,FEMININO,42K,Adidas,2.91
1529,1479,FEMININO,42K,Olympikus,1.35
1722,-,FEMININO,42K,Olympikus,2.51
1578,-,FEMININO,42K,Olympikus,1.73
1094,-,FEMININO,42K,Adidas,1.98
46,-,FEMININO,42K,Adidas,4.71
91,-,FEMININO,42K,Olympikus,1.94
815,-,FEMININO,42K,Olympikus,0.99
900,-,FEMININO,42K,Adidas,7.11
926,-,FEMININO,42K,Nike,1.91
928,-,FEMININO,42K,Adidas,2.56
948,-,FEMININO,42K,Asics,1.00
998,-,FEMININO,42K,Olympikus,2.67
1044,-,FEMININO,42K,Adidas,2.00
1068,-,FEMININO,42K,Nike,2.35
1075,-,FEMININO,42K,Adidas,1.66
1121,-,FEMININO,42K,Olympikus,1.00
1220,-,FEMININO,42K,Adidas,2.90
1228,-,FEMININO,42K,Adidas,0.98
1239,-,FEMININO,42K,Olympikus,0.97
1312,-,FEMININO,42K,Olympikus,1.74
1367,-,FEMININO,42K,Asics,1.37
1381,-,FEMININO,42K,Olympikus,1.00
1445,-,FEMININO,42K,Nike,0.99
1481,-,FEMININO,42K,Nike,1.57
1568,-,FEMININO,42K,Olympikus,1.99
1571,-,FEMININO,42K,Nike,1.65
1594,-,FEMININO,42K,Adidas,1.49
1623,-,FEMININO,42K,Adidas,0.99
1624,-,FEMININO,42K,Nike,2.97
1628,-,FEMININO,42K,Olympikus,1.59
1635,-,FEMININO,42K,Adidas,1.00
1676,-,FEMININO,42K,Nike,1.93
1684,-,FEMININO,42K,Adidas,1.00
1709,-,FEMININO,42K,Adidas,1.58
1790,-,FEMININO,42K,Adidas,2.90
2537,-,FEMININO,42K,Adidas,0.99
2616,-,FEMININO,42K,Adidas,1.00
2767,-,FEMININO,42K,Asics,0.99
3469,-,FEMININO,42K,Adidas,2.64
3512,-,FEMININO,42K,Nike,0.95
6231,-,FEMININO,42K,Nike,1.21
26050,5,MASCULINO,5K,Nike,5.49
24141,6,MASCULINO,5K,Nike,1.00
25978,7,MASCULINO,5K,Nike,1.86
25011,15,MASCULINO,5K,Adidas,3.00
24232,20,MASCULINO,5K,Olympikus,1.00
25098,22,MASCULINO,5K,Nike,4.79
26119,25,MASCULINO,5K,Nike,1.58
26418,31,MASCULINO,5K,Adidas,2.99
26100,46,MASCULINO,5K,Nike,6.13
25045,49,MASCULINO,5K,Nike,3.48
24786,52,MASCULINO,5K,Nike,2.48
25969,53,MASCULINO,5K,Adidas,5.52
24329,55,MASCULINO,5K,Nike,5.93
26479,58,MASCULINO,5K,Asics,0.99
26396,60,MASCULINO,5K,Adidas,5.98
25692,63,MASCULINO,5K,Fila,1.65
24153,64,MASCULINO,5K,Fila,2.45
26071,67,MASCULINO,5K,Adidas,1.57
24136,69,MASCULINO,5K,Olympikus,1.00
24330,71,MASCULINO,5K,Asics,1.38
26361,72,MASCULINO,5K,Adidas,0.97
26238,73,MASCULINO,5K,Adidas,1.75
25523,76,MASCULINO,5K,Nike,9.82
26478,77,MASCULINO,5K,Nike,3.93
25543,81,MASCULINO,5K,Adidas,4.70
24063,84,MASCULINO,5K,Olympikus,4.79
25327,85,MASCULINO,5K,Nike,3.58
26616,90,MASCULINO,5K,Fila,0.96
24785,94,MASCULINO,5K,Nike,3.80
24506,95,MASCULINO,5K,Adidas,5.94
24695,97,MASCULINO,5K,Adidas,12.30
25740,106,MASCULINO,5K,Adidas,4.65
25805,108,MASCULINO,5K,Adidas,3.75
26252,109,MASCULINO,5K,Adidas,5.96
25693,111,MASCULINO,5K,Nike,2.34
25981,112,MASCULINO,5K,Olympikus,2.96
24998,113,MASCULINO,5K,Nike,3.01
26609,116,MASCULINO,5K,Nike,0.99
24781,118,MASCULINO,5K,Olympikus,4.34
26430,119,MASCULINO,5K,Adidas,1.76
24048,120,MASCULINO,5K,Adidas,2.00
25112,123,MASCULINO,5K,Adidas,0.97
25240,124,MASCULINO,5K,Nike,4.28
26628,127,MASCULINO,5K,Adidas,1.34
26246,128,MASCULINO,5K,Adidas,1.55
24891,130,MASCULINO,5K,Nike,1.95
25753,132,MASCULINO,5K,Asics,2.92
24550,133,MASCULINO,5K,Adidas,4.09
24159,137,MASCULINO,5K,Olympikus,2.44
24432,141,MASCULINO,5K,Nike,12.29
26190,148,MASCULINO,5K,Adidas,4.17
24625,150,MASCULINO,5K,Nike,3.23
25093,151,MASCULINO,5K,Adidas,5.42
24269,152,MASCULINO,5K,Adidas,8.75
25529,153,MASCULINO,5K,Adidas,6.71
25094,154,MASCULINO,5K,Nike,1.77
25526,156,MASCULINO,5K,On Running,1.35
25630,157,MASCULINO,5K,Adidas,5.05
25137,158,MASCULINO,5K,Nike,9.56
26209,160,MASCULINO,5K,Asics,4.73
24726,165,MASCULINO,5K,Olympikus,10.93
24738,168,MASCULINO,5K,Adidas,11.63
25745,170,MASCULINO,5K,Adidas,4.82
25120,173,MASCULINO,5K,Olympikus,3.96
25857,174,MASCULINO,5K,Nike,2.36
24624,176,MASCULINO,5K,Nike,0.98
24710,182,MASCULINO,5K,Nike,2.79
25230,183,MASCULINO,5K,Nike,1.44
24446,186,MASCULINO,5K,Nike,1.34
26229,190,MASCULINO,5K,Nike,1.51
26153,191,MASCULINO,5K,Nike,10.24
24400,196,MASCULINO,5K,Nike,1.92
25070,198,MASCULINO,5K,Olympikus,1.00
26130,202,MASCULINO,5K,Nike,3.76
25881,203,MASCULINO,5K,Fila,2.92
26258,209,MASCULINO,5K,Olympikus,2.16
25715,212,MASCULINO,5K,Nike,3.84
24755,213,MASCULINO,5K,Asics,2.65
25177,214,MASCULINO,5K,Adidas,6.61
25474,219,MASCULINO,5K,Nike,5.10
24995,222,MASCULINO,5K,Nike,3.47
25332,240,MASCULINO,5K,Adidas,3.43
24787,246,MASCULINO,5K,Olympikus,4.98
25527,253,MASCULINO,5K,Asics,1.93
26315,257,MASCULINO,5K,Olympikus,4.82
24727,259,MASCULINO,5K,Nike,1.96
25352,264,MASCULINO,5K,Nike,3.68
25782,278,MASCULINO,5K,Nike,1.40
24978,279,MASCULINO,5K,Adidas,1.75
25388,283,MASCULINO,5K,Adidas,0.97
24519,286,MASCULINO,5K,Nike,3.31
26192,303,MASCULINO,5K,Nike,4.72
25972,318,MASCULINO,5K,Nike,0.95
26470,342,MASCULINO,5K,Adidas,0.99
24860,752,MASCULINO,5K,Olympikus,26.56
21097,525,MASCULINO,10K,Olympikus,1.80
19456,972,MASCULINO,10K,Olympikus,1.95
20122,1212,MASCULINO,10K,Olympikus,12.98
19403,1255,MASCULINO,10K,Adidas,4.87
8009,1,MASCULINO,21K,Nike,36.40
8004,2,MASCULINO,21K,Asics,5.11
8003,3,MASCULINO,21K,New Balance,1.00
8013,4,MASCULINO,21K,Nike,5.06
8021,5,MASCULINO,21K,Adidas,1.00
8022,6,MASCULINO,21K,Adidas,1.00
8008,8,MASCULINO,21K,Fila,1.00
8025,9,MASCULINO,21K,Nike,6.81
8016,10,MASCULINO,21K,Adidas,14.85
8012,11,MASCULINO,21K,Olympikus,1.00
8019,12,MASCULINO,21K,Nike,13.74
8027,13,MASCULINO,21K,Olympikus,18.41
8020,14,MASCULINO,21K,Nike,8.08
8018,16,MASCULINO,21K,Nike,44.46
8006,17,MASCULINO,21K,Nike,31.90
12791,18,MASCULINO,21K,Nike,18.19
8047,20,MASCULINO,21K,Adidas,1.00
11604,21,MASCULINO,21K,Adidas,30.19
282881,22,MASCULINO,21K,Adidas,2.20
8015,23,MASCULINO,21K,Nike,39.99
17739,24,MASCULINO,21K,Olympikus,4.89
8024,25,MASCULINO,21K,Adidas,11.50
17031,26,MASCULINO,21K,Nike,18.90
12202,27,MASCULINO,21K,Nike,32.40
16068,28,MASCULINO,21K,Nike,31.45
17425,29,MASCULINO,21K,Nike,28.96
14363,30,MASCULINO,21K,Adidas,15.62
11806,31,MASCULINO,21K,Nike,8.54
13861,32,MASCULINO,21K,Adidas,18.18
17914,33,MASCULINO,21K,Adidas,29.76
8715,34,MASCULINO,21K,Nike,20.54
15476,35,MASCULINO,21K,Adidas,5.39
15380,36,MASCULINO,21K,Olympikus,35.99
8140,37,MASCULINO,21K,Adidas,19.95
11781,39,MASCULINO,21K,Adidas,17.72
12812,40,MASCULINO,21K,Nike,23.36
11983,41,MASCULINO,21K,Adidas,7.93
12824,42,MASCULINO,21K,Nike,34.72
14636,45,MASCULINO,21K,Adidas,21.93
11565,46,MASCULINO,21K,Adidas,27.26
12336,47,MASCULINO,21K,Adidas,81.37
16175,48,MASCULINO,21K,Adidas,32.54
16520,49,MASCULINO,21K,Adidas,23.77
12523,50,MASCULINO,21K,Adidas,36.33
16019,51,MASCULINO,21K,Adidas,18.80
11214,52,MASCULINO,21K,Adidas,27.44
16627,53,MASCULINO,21K,Adidas,26.93
9447,54,MASCULINO,21K,Fila,25.65
16988,55,MASCULINO,21K,On Running,22.08
11602,56,MASCULINO,21K,Adidas,26.60
12635,57,MASCULINO,21K,Adidas,36.49
15933,58,MASCULINO,21K,Nike,19.13
17149,59,MASCULINO,21K,Nike,40.64
283881,60,MASCULINO,21K,Adidas,1.99
17117,61,MASCULINO,21K,Olympikus,9.08
16671,63,MASCULINO,21K,Adidas,33.83
17945,64,MASCULINO,21K,Adidas,24.28
16847,65,MASCULINO,21K,Nike,20.85
11813,66,MASCULINO,21K,Adidas,5.26
17576,68,MASCULINO,21K,Nike,37.85
281231,69,MASCULINO,21K,Adidas,1.39
13363,71,MASCULINO,21K,Nike,28.68
17319,73,MASCULINO,21K,Adidas,18.80
15934,74,MASCULINO,21K,Adidas,10.79
9046,75,MASCULINO,21K,Olympikus,30.48
10044,76,MASCULINO,21K,Adidas,44.32
15842,77,MASCULINO,21K,Fila,33.01
14660,79,MASCULINO,21K,Nike,14.94
9358,80,MASCULINO,21K,Nike,3.77
11414,81,MASCULINO,21K,Nike,32.86
8979,82,MASCULINO,21K,Adidas,19.80
11564,83,MASCULINO,21K,Adidas,52.05
13365,84,MASCULINO,21K,Adidas,15.13
17357,85,MASCULINO,21K,Olympikus,48.46
17000,86,MASCULINO,21K,On Running,41.31
14125,87,MASCULINO,21K,Nike,38.00
15902,88,MASCULINO,21K,Adidas,39.71
14259,92,MASCULINO,21K,Nike,11.53
13734,93,MASCULINO,21K,Nike,27.16
17950,95,MASCULINO,21K,Adidas,7.47
9987,96,MASCULINO,21K,Olympikus,57.31
17656,99,MASCULINO,21K,Nike,27.79
14449,103,MASCULINO,21K,Adidas,33.66
16280,104,MASCULINO,21K,Olympikus,27.60
9593,105,MASCULINO,21K,Olympikus,21.98
13869,108,MASCULINO,21K,Adidas,14.28
13675,109,MASCULINO,21K,Nike,37.81
13332,110,MASCULINO,21K,Nike,1.94
9036,113,MASCULINO,21K,Adidas,11.54
13064,114,MASCULINO,21K,Nike,17.58
281091,115,MASCULINO,21K,Nike,1.34
16033,116,MASCULINO,21K,Olympikus,17.64
9020,117,MASCULINO,21K,Adidas,1.00
15253,118,MASCULINO,21K,Nike,22.57
11665,119,MASCULINO,21K,Adidas,1.41
17752,120,MASCULINO,21K,Olympikus,23.39
13048,121,MASCULINO,21K,Nike,44.69
13096,122,MASCULINO,21K,Nike,13.51
12727,123,MASCULINO,21K,Olympikus,38.48
14659,124,MASCULINO,21K,Olympikus,38.15
10041,125,MASCULINO,21K,Adidas,10.32
9388,126,MASCULINO,21K,Adidas,61.10
15266,127,MASCULINO,21K,Nike,8.69
12629,128,MASCULINO,21K,Adidas,7.97
13942,129,MASCULINO,21K,Olympikus,6.93
10663,131,MASCULINO,21K,Olympikus,49.47
14395,132,MASCULINO,21K,Nike,20.51
13903,133,MASCULINO,21K,Nike,10.99
9013,134,MASCULINO,21K,Adidas,77.79
11743,135,MASCULINO,21K,Nike,9.13
17765,136,MASCULINO,21K,Adidas,17.96
9846,138,MASCULINO,21K,Adidas,10.49
12525,139,MASCULINO,21K,Olympikus,32.44
9975,140,MASCULINO,21K,Adidas,16.98
13364,141,MASCULINO,21K,Olympikus,4.02
13485,142,MASCULINO,21K,Nike,18.04
10575,143,MASCULINO,21K,Nike,43.42
17342,144,MASCULINO,21K,Asics,36.37
17932,145,MASCULINO,21K,Nike,17.09
14662,146,MASCULINO,21K,Nike,11.05
12446,147,MASCULINO,21K,Nike,5.66
17482,148,MASCULINO,21K,Nike,10.19
11369,149,MASCULINO,21K,Adidas,5.98
12896,150,MASCULINO,21K,Olympikus,24.39
15223,151,MASCULINO,21K,Olympikus,8.60
17789,152,MASCULINO,21K,Olympikus,21.40
16825,153,MASCULINO,21K,Adidas,57.97
14571,154,MASCULINO,21K,Nike,9.80
12643,155,MASCULINO,21K,Nike,11.31
15780,156,MASCULINO,21K,Olympikus,18.07
15974,157,MASCULINO,21K,Adidas,9.16
11298,158,MASCULINO,21K,Nike,23.95
12331,159,MASCULINO,21K,Nike,49.07
9161,160,MASCULINO,21K,Adidas,42.57
13361,161,MASCULINO,21K,Nike,70.80
11517,162,MASCULINO,21K,Nike,30.50
16415,163,MASCULINO,21K,Adidas,8.88
12815,164,MASCULINO,21K,Adidas,20.51
17929,166,MASCULINO,21K,Nike,50.66
10574,167,MASCULINO,21K,Olympikus,27.63
10046,168,MASCULINO,21K,Olympikus,24.04
9919,169,MASCULINO,21K,Nike,13.39
15801,170,MASCULINO,21K,Nike,30.32
280051,171,MASCULINO,21K,Olympikus,1.62
14593,172,MASCULINO,21K,Olympikus,10.19
9651,173,MASCULINO,21K,Nike,22.78
17514,174,MASCULINO,21K,Nike,19.00
12337,175,MASCULINO,21K,Nike,58.16
17597,177,MASCULINO,21K,Nike,26.75
16129,178,MASCULINO,21K,Nike,40.93
13466,181,MASCULINO,21K,Adidas,60.85
15494,182,MASCULINO,21K,Asics,3.77
9687,183,MASCULINO,21K,Nike,20.85
12441,184,MASCULINO,21K,Adidas,30.79
17553,185,MASCULINO,21K,Nike,12.91
12514,186,MASCULINO,21K,Nike,19.73
13145,188,MASCULINO,21K,Nike,32.60
8146,189,MASCULINO,21K,Nike,17.70
12043,190,MASCULINO,21K,Nike,0.99
14577,191,MASCULINO,21K,Adidas,46.58
13085,192,MASCULINO,21K,Nike,7.95
15569,193,MASCULINO,21K,Adidas,27.63
12524,194,MASCULINO,21K,Nike,25.73
14607,196,MASCULINO,21K,Nike,5.05
12400,197,MASCULINO,21K,Nike,24.02
17751,198,MASCULINO,21K,Adidas,41.89
17615,199,MASCULINO,21K,Adidas,10.05
16786,200,MASCULINO,21K,Adidas,20.92
16732,204,MASCULINO,21K,Adidas,28.17
16008,206,MASCULINO,21K,Adidas,14.15
11740,207,MASCULINO,21K,Olympikus,27.18
17246,208,MASCULINO,21K,Adidas,47.23
15754,209,MASCULINO,21K,Adidas,4.43
8971,210,MASCULINO,21K,Nike,40.77
9035,211,MASCULINO,21K,Adidas,9.68
17788,212,MASCULINO,21K,Olympikus,16.60
12600,213,MASCULINO,21K,Olympikus,8.77
12431,215,MASCULINO,21K,Nike,32.52
16122,216,MASCULINO,21K,Adidas,7.26
17458,217,MASCULINO,21K,Asics,11.16
17192,218,MASCULINO,21K,Adidas,2.95
12729,219,MASCULINO,21K,Adidas,71.83
14572,220,MASCULINO,21K,Nike,29.61
13208,221,MASCULINO,21K,Olympikus,1.00
16837,222,MASCULINO,21K,Nike,82.93
12406,223,MASCULINO,21K,Adidas,1.00
10320,224,MASCULINO,21K,Olympikus,10.11
12793,226,MASCULINO,21K,Nike,16.59
9047,228,MASCULINO,21K,Adidas,39.61
11322,230,MASCULINO,21K,Olympikus,8.17
16815,231,MASCULINO,21K,Adidas,51.91
17127,232,MASCULINO,21K,Adidas,61.14
13922,233,MASCULINO,21K,Adidas,16.71
13035,234,MASCULINO,21K,Nike,2.99
17796,235,MASCULINO,21K,Nike,25.62
9150,238,MASCULINO,21K,Adidas,7.30
13355,240,MASCULINO,21K,Nike,23.45
11108,242,MASCULINO,21K,Nike,2.66
16670,243,MASCULINO,21K,Olympikus,21.63
12702,244,MASCULINO,21K,Asics,14.85
13548,245,MASCULINO,21K,Olympikus,11.12
11301,246,MASCULINO,21K,Olympikus,13.23
16498,247,MASCULINO,21K,Nike,54.69
15630,248,MASCULINO,21K,Nike,34.23
9608,250,MASCULINO,21K,On Running,4.11
13173,251,MASCULINO,21K,Olympikus,22.28
12831,252,MASCULINO,21K,Adidas,9.29
13155,253,MASCULINO,21K,Nike,31.24
14056,254,MASCULINO,21K,Adidas,29.90
17900,257,MASCULINO,21K,Adidas,25.61
13697,259,MASCULINO,21K,Adidas,57.21
15987,260,MASCULINO,21K,Adidas,41.79
16658,261,MASCULINO,21K,Olympikus,7.99
17544,262,MASCULINO,21K,Adidas,13.30
15523,264,MASCULINO,21K,Olympikus,50.09
9170,265,MASCULINO,21K,Nike,2.68
17711,266,MASCULINO,21K,Adidas,50.62
17742,267,MASCULINO,21K,Nike,3.48
11506,268,MASCULINO,21K,Olympikus,26.35
16933,269,MASCULINO,21K,Fila,19.78
16026,270,MASCULINO,21K,Adidas,8.35
8726,271,MASCULINO,21K,Olympikus,12.26
11765,272,MASCULINO,21K,Olympikus,12.34
9957,273,MASCULINO,21K,Nike,8.33
16211,274,MASCULINO,21K,Adidas,25.84
10508,275,MASCULINO,21K,Adidas,6.50
11956,276,MASCULINO,21K,Olympikus,9.52
14150,277,MASCULINO,21K,Adidas,20.26
11467,279,MASCULINO,21K,Olympikus,15.56
17534,280,MASCULINO,21K,Adidas,21.10
10301,281,MASCULINO,21K,Asics,10.22
16816,283,MASCULINO,21K,Adidas,29.38
13958,285,MASCULINO,21K,Adidas,10.96
10541,288,MASCULINO,21K,Adidas,42.58
11608,290,MASCULINO,21K,Nike,0.98
9958,291,MASCULINO,21K,Adidas,69.30
11842,292,MASCULINO,21K,Adidas,44.33
16757,293,MASCULINO,21K,Fila,8.96
13422,295,MASCULINO,21K,On Running,12.36
14318,296,MASCULINO,21K,Olympikus,18.87
13042,297,MASCULINO,21K,Nike,8.28
14184,298,MASCULINO,21K,Olympikus,21.88
14641,299,MASCULINO,21K,On Running,37.35
16273,301,MASCULINO,21K,Olympikus,23.87
11437,302,MASCULINO,21K,Olympikus,1.20
13156,303,MASCULINO,21K,Nike,12.21
13241,305,MASCULINO,21K,Adidas,32.55
13694,306,MASCULINO,21K,Adidas,48.32
16337,307,MASCULINO,21K,Adidas,31.53
16900,308,MASCULINO,21K,Nike,20.66
15240,311,MASCULINO,21K,Adidas,23.31
9538,314,MASCULINO,21K,Olympikus,1.82
12796,315,MASCULINO,21K,Olympikus,2.30
15504,318,MASCULINO,21K,Nike,1.23
9249,319,MASCULINO,21K,Fila,4.43
14375,320,MASCULINO,21K,Asics,16.03
8712,322,MASCULINO,21K,Nike,3.87
14155,323,MASCULINO,21K,Outros,23.31
12328,324,MASCULINO,21K,Adidas,5.60
12413,326,MASCULINO,21K,Nike,5.79
9007,327,MASCULINO,21K,Adidas,3.59
17287,328,MASCULINO,21K,Olympikus,4.57
9798,330,MASCULINO,21K,Nike,5.24
9102,331,MASCULINO,21K,Nike,3.35
17531,334,MASCULINO,21K,Nike,9.05
16201,335,MASCULINO,21K,Fila,20.76
17767,336,MASCULINO,21K,Mizuno,0.96
13465,338,MASCULINO,21K,Adidas,14.64
11487,339,MASCULINO,21K,Nike,3.34
11767,341,MASCULINO,21K,Adidas,16.24
13546,342,MASCULINO,21K,Adidas,3.29
13674,345,MASCULINO,21K,Adidas,8.58
13423,346,MASCULINO,21K,Nike,10.11
9698,347,MASCULINO,21K,Adidas,1.40
15860,348,MASCULINO,21K,Adidas,52.36
10177,350,MASCULINO,21K,Olympikus,9.83
10180,351,MASCULINO,21K,Adidas,8.72
9546,354,MASCULINO,21K,Nike,5.62
12031,357,MASCULINO,21K,Nike,21.06
11106,358,MASCULINO,21K,Olympikus,0.98
10067,359,MASCULINO,21K,Adidas,1.00
15367,361,MASCULINO,21K,Nike,4.02
11725,362,MASCULINO,21K,Adidas,3.23
9089,363,MASCULINO,21K,Adidas,13.86
13693,365,MASCULINO,21K,On Running,17.48
14134,366,MASCULINO,21K,Adidas,3.69
15953,367,MASCULINO,21K,Adidas,3.84
9681,368,MASCULINO,21K,Fila,6.28
12450,369,MASCULINO,21K,Adidas,61.68
17761,370,MASCULINO,21K,Adidas,47.54
14108,371,MASCULINO,21K,Adidas,19.43
15690,372,MASCULINO,21K,Olympikus,6.29
15471,374,MASCULINO,21K,Adidas,22.93
12402,375,MASCULINO,21K,Nike,13.41
11488,376,MASCULINO,21K,Nike,14.00
12412,377,MASCULINO,21K,Adidas,31.78
15344,378,MASCULINO,21K,Olympikus,31.60
11811,381,MASCULINO,21K,Adidas,2.98
17770,382,MASCULINO,21K,Nike,11.37
12436,383,MASCULINO,21K,Adidas,9.73
17744,384,MASCULINO,21K,Asics,1.80
17794,385,MASCULINO,21K,Fila,8.41
12889,386,MASCULINO,21K,Nike,1.54
14191,387,MASCULINO,21K,Olympikus,29.89
11668,388,MASCULINO,21K,Adidas,8.91
17476,389,MASCULINO,21K,Adidas,9.51
17221,391,MASCULINO,21K,Nike,2.24
11927,392,MASCULINO,21K,Nike,5.52
15926,394,MASCULINO,21K,Adidas,10.92
17420,395,MASCULINO,21K,Adidas,17.83
12969,396,MASCULINO,21K,Adidas,7.00
17388,398,MASCULINO,21K,Olympikus,12.36
8703,399,MASCULINO,21K,Nike,15.22
15534,400,MASCULINO,21K,Nike,13.23
10596,404,MASCULINO,21K,Adidas,1.09
9563,405,MASCULINO,21K,Nike,3.36
17512,406,MASCULINO,21K,Adidas,28.89
17755,407,MASCULINO,21K,Nike,59.34
17893,410,MASCULINO,21K,Adidas,5.74
17798,411,MASCULINO,21K,Olympikus,19.52
8507,412,MASCULINO,21K,Nike,14.70
9703,413,MASCULINO,21K,Nike,3.01
12059,414,MASCULINO,21K,Adidas,1.69
16902,415,MASCULINO,21K,Nike,5.26
11247,417,MASCULINO,21K,Adidas,7.89
17188,418,MASCULINO,21K,Olympikus,19.86
17358,419,MASCULINO,21K,Nike,10.19
9229,422,MASCULINO,21K,Olympikus,7.14
8788,425,MASCULINO,21K,Nike,10.55
11323,426,MASCULINO,21K,Olympikus,8.43
15932,427,MASCULINO,21K,Nike,11.14
9124,428,MASCULINO,21K,Nike,3.97
8120,429,MASCULINO,21K,Nike,3.68
15574,430,MASCULINO,21K,Adidas,46.56
280271,432,MASCULINO,21K,Adidas,2.82
16075,435,MASCULINO,21K,Adidas,6.86
11410,436,MASCULINO,21K,Nike,13.88
281421,437,MASCULINO,21K,Adidas,4.10
12409,438,MASCULINO,21K,Adidas,6.36
8709,439,MASCULINO,21K,Olympikus,6.96
13484,440,MASCULINO,21K,Nike,8.43
10175,441,MASCULINO,21K,Adidas,16.14
13847,443,MASCULINO,21K,Nike,3.12
8955,445,MASCULINO,21K,Nike,12.78
8551,446,MASCULINO,21K,Adidas,1.00
13947,447,MASCULINO,21K,Adidas,34.09
15400,448,MASCULINO,21K,Nike,1.00
10668,449,MASCULINO,21K,Nike,1.72
14032,450,MASCULINO,21K,Nike,0.96
11592,453,MASCULINO,21K,Fila,23.66
13543,454,MASCULINO,21K,Nike,11.14
16931,455,MASCULINO,21K,Olympikus,9.73
11477,456,MASCULINO,21K,Nike,2.27
15271,457,MASCULINO,21K,Nike,0.95
9156,458,MASCULINO,21K,Adidas,32.58
17351,459,MASCULINO,21K,Nike,12.41
10005,460,MASCULINO,21K,Adidas,6.84
16731,461,MASCULINO,21K,Nike,44.17
11207,462,MASCULINO,21K,Olympikus,14.11
12900,463,MASCULINO,21K,Nike,33.89
13945,464,MASCULINO,21K,Adidas,10.98
8426,465,MASCULINO,21K,Olympikus,27.50
11776,467,MASCULINO,21K,Adidas,0.97
9121,468,MASCULINO,21K,Nike,21.04
15115,469,MASCULINO,21K,Adidas,5.39
10047,471,MASCULINO,21K,Olympikus,15.22
12605,473,MASCULINO,21K,Adidas,2.59
16538,474,MASCULINO,21K,Adidas,17.86
10440,475,MASCULINO,21K,Nike,20.97
9164,476,MASCULINO,21K,Adidas,22.14
17859,478,MASCULINO,21K,Adidas,36.50
12700,479,MASCULINO,21K,Olympikus,12.47
14617,480,MASCULINO,21K,Olympikus,7.86
9231,481,MASCULINO,21K,Adidas,15.23
10083,482,MASCULINO,21K,Adidas,10.50
15693,483,MASCULINO,21K,Olympikus,24.87
17414,484,MASCULINO,21K,Olympikus,0.99
13045,485,MASCULINO,21K,Nike,13.87
17394,486,MASCULINO,21K,Olympikus,19.98
13865,488,MASCULINO,21K,Adidas,13.96
10435,491,MASCULINO,21K,Adidas,17.04
13397,492,MASCULINO,21K,Adidas,5.88
12188,494,MASCULINO,21K,Nike,3.76
17840,495,MASCULINO,21K,Nike,4.61
17205,496,MASCULINO,21K,Adidas,24.54
16441,499,MASCULINO,21K,Nike,5.03
9327,500,MASCULINO,21K,Adidas,37.74
14104,501,MASCULINO,21K,Nike,17.57
12201,502,MASCULINO,21K,Adidas,0.97
16045,503,MASCULINO,21K,Olympikus,7.00
11989,504,MASCULINO,21K,Adidas,11.76
15815,506,MASCULINO,21K,Olympikus,21.74
16778,507,MASCULINO,21K,Adidas,38.79
13356,508,MASCULINO,21K,Olympikus,1.68
11324,510,MASCULINO,21K,Olympikus,26.45
10629,511,MASCULINO,21K,Olympikus,14.13
11796,512,MASCULINO,21K,Olympikus,8.11
11577,513,MASCULINO,21K,Adidas,21.98
9123,514,MASCULINO,21K,Olympikus,18.40
9330,515,MASCULINO,21K,Adidas,16.11
8236,516,MASCULINO,21K,Adidas,1.55
8938,517,MASCULINO,21K,Adidas,14.11
11792,518,MASCULINO,21K,Asics,14.93
13234,521,MASCULINO,21K,Nike,43.86
14691,523,MASCULINO,21K,Nike,11.30
12451,524,MASCULINO,21K,Nike,24.64
10628,525,MASCULINO,21K,Nike,18.68
9873,526,MASCULINO,21K,Fila,6.10
14621,527,MASCULINO,21K,Adidas,24.52
16339,528,MASCULINO,21K,Nike,8.48
12544,529,MASCULINO,21K,Nike,2.65
14734,530,MASCULINO,21K,Nike,2.97
17542,532,MASCULINO,21K,Olympikus,29.73
9488,533,MASCULINO,21K,Adidas,17.69
12733,534,MASCULINO,21K,Adidas,22.29
8743,535,MASCULINO,21K,Adidas,4.49
12511,536,MASCULINO,21K,Adidas,37.47
17156,537,MASCULINO,21K,Nike,24.21
16353,538,MASCULINO,21K,Adidas,56.20
15765,539,MASCULINO,21K,Adidas,7.74
17400,540,MASCULINO,21K,Nike,26.62
15488,541,MASCULINO,21K,Adidas,21.80
9442,542,MASCULINO,21K,Adidas,1.81
17591,544,MASCULINO,21K,Adidas,15.41
17890,545,MASCULINO,21K,Olympikus,15.69
9731,546,MASCULINO,21K,Adidas,13.57
9000,547,MASCULINO,21K,Adidas,17.57
8424,548,MASCULINO,21K,Adidas,2.85
9409,549,MASCULINO,21K,Asics,1.85
17708,550,MASCULINO,21K,Nike,3.20
12429,551,MASCULINO,21K,Nike,30.92
8346,555,MASCULINO,21K,Adidas,73.50
13709,557,MASCULINO,21K,Olympikus,1.76
12780,558,MASCULINO,21K,Adidas,18.82
12647,560,MASCULINO,21K,Adidas,9.70
8833,561,MASCULINO,21K,Olympikus,54.33
13470,562,MASCULINO,21K,Nike,7.21
8488,563,MASCULINO,21K,Adidas,6.98
11967,564,MASCULINO,21K,Olympikus,25.29
10203,565,MASCULINO,21K,Olympikus,37.63
8368,566,MASCULINO,21K,Nike,7.37
8505,567,MASCULINO,21K,Fila,2.68
12762,568,MASCULINO,21K,Adidas,5.47
16827,569,MASCULINO,21K,Olympikus,3.74
12257,572,MASCULINO,21K,Adidas,9.14
10706,573,MASCULINO,21K,Nike,16.77
